File name,Role type,Shengqiang,Banshi,Couplet line,Lyrics line,Start,End,Tones,1 section,,,2 section,,,3 section,,
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,s2,幸喜得珍珠衫称心如愿，,153,161.25,4321114124,幸喜得,153,154,珍珠衫,155.5,156.25,称心如愿，,157,161.25
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,x,宋天子主婚姻此事成全。,163,171.25,4153113422,宋天子,163,164.25,主婚姻,165.5,166.75,此事成全。,167,171.25
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,s2,但愿得令公令婆别无异见，,173,181.25,44241422244,但愿得,173,174,令公令婆,175,176.5,别无异见，,177,181.25
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,x,但愿得杨六郎心如石坚，,183,"191,375",4422421221,但愿得,183,184.5,杨六郎,185.5,186.75,心如石坚，,187,"191,375"
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,s2,但愿得状元媒月老引线，,193,201,4424224334,但愿得,193,194,状元媒,195.5,196.5,月老引线，,197,201
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,x,但愿得八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王锦绣江山。,203,238,442132221123214321442543443123411,但愿得,203,204,八主贤王从中周旋，早成姻眷，扫狼烟，叫那胡儿不敢进犯保叔王,205,219,锦绣江山。,220,238
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,s1,愿天下有情人都成姻眷，,246,260.25,4143221214,愿天下,246,248,有情人,250,254,都成姻眷，,256,260.25
daeh-ZiNaRi-ZhuangYuanMei-1.xml,dan,erhuang,yuanban,x,愿天下从此后国泰民安。,262,271,4142342421,愿天下,262,263,从此后,264.5,265.75,国泰民安。,266,271
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s1,自那日与六郎阵前相见，,18,42.5,4443424214,自那日,18,22.5,与六郎,26,30,阵前相见，,38,42.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,行不安坐不宁情态缠绵。,44,52,2414422422,行不安,44,45.75,坐不宁,46,47.5,情态缠绵。,48,52
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s2,在潼台被贼擒性命好险，,54,62,4224224433,在潼台,54,55,被贼擒,56.5,57.75,性命好险，,58,62
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,乱军中多亏他救我回还。,64,86,4111114322,乱军中,64,65,多亏他,66.5,67.75,救我回还。,68,86
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s1,这桩事闷得我柔肠百转，,94,128.5,4144232233,这桩事,94,104,闷得我,108,116,柔肠百转，,124,128.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,不知道他与我是否一般。,130,138,4141334341,不知道,130,131,他与我,132.5,133.75,是否一般。,134,138
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s2,百姓们闺房乐如花美眷，,140,148.5,3451242134,百姓们,140,141,闺房乐,142.5,143.75,如花美眷，,144,148.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,帝王家深宫怨似水流年。,150,160,4211144322,帝王家,150,151,深宫怨,152.5,153.5,似水流年。,154,160
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s2,幸喜得珍珠衫称心如愿，,162,170.5,4321114124,幸喜得,162,163,珍珠衫,164.5,165.25,称心如愿，,166,170.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,宋天子主婚姻此事成全。,172,180.75,4153113422,宋天子,172,173.5,主婚姻,174.5,175.75,此事成全。,176,180.75
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s2,但愿得令公令婆别无意见，,182,190.5,44241422244,但愿得,182,183,令公令婆,184,185.5,别无意见，,186,190.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,但愿得杨六郎心如石坚。,192,200.75,4422421221,但愿得,192,193.5,杨六郎,194.5,195.75,心如石坚。,196,200.75
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s2,但愿得状元媒月老引线，,202,210.5,4424224334,但愿得,202,203,状元媒,204.5,205.5,月老引线，,206,210.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,但愿得八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王锦锈江山。,212,247,442132221123234321442543443123411,但愿得,212,213,八主贤王从中周旋早成美眷、扫狼烟叫那胡儿不敢进犯、保叔王,214,228,锦锈江山。,229,247
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,s1,愿天下有情人都成姻眷，,263,277.5,4143221214,愿天下,263,265,有情人,267,271,都成姻眷，,273,277.5
daeh-ZiNaRi-ZhuangYuanMei-2.xml,dan,erhuang,yuanban,x,愿邦家从此后国泰民安。,279,288,4112342421,愿邦家,279,280,从此后,281.5,282.75,国泰民安。,283,288
daeh-ZuoChunGui-XiShi.xml,dan,erhuang,manban,s1,坐春闺只觉得光明似箭，,10,63,4113221244,坐春闺,10,15,只觉得,18,26,光明似箭，,38,63
daeh-ZuoChunGui-XiShi.xml,dan,erhuang,manban,x,无限的闲愁恨尽上眉尖。,78,115,2452244421,无限的,78,85,闲愁恨,87,89.5,尽上眉尖。,90,115
daeh-ZuoChunGui-XiShi.xml,dan,erhuang,manban,s1,奴这里心中痛玉颜清减，,128,196,2431144213,奴这里,128,132,心中痛,136,144,玉颜清减，,160,196
daeh-ZuoChunGui-XiShi.xml,dan,erhuang,manban,x,夜不眠朝慵起又向谁言。,212,236,4421134422,夜不眠,212,219,朝慵起,221,223,又向谁言。,224,236
daeh-ZuoRiGong-TaiZhenWaiChuan.xml,dan,erhuang,yuanban,s1,昨日宫中何等宠幸，,18,40,24112334,昨日,18,20,宫中,24,28,何等宠幸，,36,40
daeh-ZuoRiGong-TaiZhenWaiChuan.xml,dan,erhuang,yuanban,x,有谁知一时错被逐宫廷。,42,60,3214244212,有谁知,42,43.5,一时错,44.5,45.75,被逐宫廷。,46,60
daeh-ZuoRiGong-TaiZhenWaiChuan.xml,dan,erhuang,yuanban,s1,思想起从前事心中悔恨，,70,94.5,1332241134,思想起,70,74,从前事,78,82,心中悔恨，,90,94.5
daeh-ZuoRiGong-TaiZhenWaiChuan.xml,dan,erhuang,yuanban,x,但不知何日里再沐圣明。,96,106,4412434442,但不知,96,97.5,何日里,98.5,99.75,再沐圣明。,100,106
danbz-BeiJiuChan-ChunGuiMeng.musicxml,dan,nanbangzi,--,s,被纠缠陡想起婚时情景，,34,84,4123231223,被纠缠,34,44,陡想起,62,67,婚时情景，,68,84
danbz-BeiJiuChan-ChunGuiMeng.musicxml,dan,nanbangzi,--,x,算当初曾经得几晌温存。,98,136,4112122312,算当初,98,108,曾经得,110,116,几晌温存。,118,136
danbz-BeiJiuChan-ChunGuiMeng.musicxml,dan,nanbangzi,--,s,我不免去安排罗衾绣枕，,150,193,3434122343,我不免,150,164,去安排,178,182,罗衾绣枕，,184,194
danbz-BeiJiuChan-ChunGuiMeng.musicxml,dan,nanbangzi,--,x,莫负他好春宵一刻千金。,194,220,4413112411,莫负他,194,200,好春宵,202,207.5,一刻千金。,208,220
danbz-BeiJiuChan-ChunGuiMeng.musicxml,dan,nanbangzi,--,s,原来是不耐烦已经睡困，,242,288,2242423144,原来是,242,254,不耐烦,266,271,已经睡困，,272,288
danbz-BeiJiuChan-ChunGuiMeng.musicxml,dan,nanbangzi,--,x,待我来搀扶（哇）你重订鸳盟。,300,318,4321232412,待我来,300,302,搀扶（哇）你,303,306,重订鸳盟。,310,318
danbz-KanDaWang-BaWangBieJi.musicxml,dan,nanbangzi,--,s,看大王在帐中和衣睡稳，,34,73,4424412143,看大王,34,44,在帐中,58,62,和衣睡稳，,64,73
danbz-KanDaWang-BaWangBieJi.musicxml,dan,nanbangzi,--,x,我这里出帐外且散愁情。,90,116,3431443422,我这里,90,96,出帐外,98,102,且散愁情。,104,116
danbz-KanDaWang-BaWangBieJi.musicxml,dan,nanbangzi,--,s,轻移步走向前荒郊站定，,130,172,1243421144,轻移步,130,145,走向前,158,162,荒郊站定，,164,172
danbz-KanDaWang-BaWangBieJi.musicxml,dan,nanbangzi,--,x,猛抬头见碧落月色清明。,174,201,3224444412,猛抬头,174,180,见碧落,182,188,月色清明。,188,201
daspd-DuShouKong-WangJiangTing.musicxml,dan,sipingdiao,--,s,独守空帏暗长叹，,24,36.5,2312424,独守,18,21,空帏,25,27.75,暗长叹，,28,32.5
daspd-DuShouKong-WangJiangTing.musicxml,dan,sipingdiao,--,x,芳心寂寞有谁怜，,37,52,1144322,芳心,33,35.75,寂寞,36,40.5,有谁怜，,42,48
daspd-DuShouKong-WangJiangTing.musicxml,dan,sipingdiao,--,s,孀居愁苦泪洗面，,52,55,1123434,孀居,48,48.5,愁苦,49,49.5,泪洗面，,50,51
daspd-DuShouKong-WangJiangTing.musicxml,dan,sipingdiao,--,x,为避狂徒到此间。,56,64,4422431,为避,52,52.5,狂徒,53,58,到此间。,58,60
daspd-HaiDaoBing-GuiFeiZuiJiu.musicxml,dan,sipingdiao,--,s,海岛冰轮初转腾；,0,19,2312132,海岛,0,6,冰轮,11,13.75,初转腾；,14,19
daspd-HaiDaoBing-GuiFeiZuiJiu.musicxml,dan,sipingdiao,--,s,见玉兔（哇）玉兔又早东升。,20,36,444444311,见玉兔（哇）,20,26,玉兔,29,31.75,又早东升。,32,36
daspd-HaiDaoBing-GuiFeiZuiJiu.musicxml,dan,sipingdiao,--,x,那冰轮离海岛、乾坤分外明，,37.5,51,41222321442,那冰轮离海岛、,37.5,43,乾坤,44,45.75,分外明，,46,51
daspd-HaiDaoBing-GuiFeiZuiJiu.musicxml,dan,sipingdiao,--,s,皓月当空、恰便似嫦娥离月宫，,52,82,441144422241,皓月,52,53.5,当空、恰便似,54.5,72,嫦娥离月宫，,75,82
daspd-HaiDaoBing-GuiFeiZuiJiu.musicxml,dan,sipingdiao,--,x,奴似嫦娥离月宫。,83,92,2422241,奴似,83,83.5,嫦娥,84,86.5,离月宫。,88,92
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,daoban,s,陈三两在大堂把话云，,14,33,213442342,陈三两,14,16,在大堂,17,18,把话云，,21,33
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,manban,x,公正的老爷细听分明。,65,100.75,145324112,公正的,65,69,老爷,71,74.75,细听分明。,79,100.75
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,manban,s,我本是被骗进的富春院，,129,157,3344445414,我本是,129,133.25,被骗进的,134.75,138.75,富春院，,143,157
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,manban,x,发奋自强日夜读诗文。,165,196,144244212,发奋,165,169,自强,171,174.75,日夜读诗文。,179,196
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,manban,s,诗书易礼都学会，,205,220,1143124,诗书,205,209,易礼,211,214.5,都学会，,215,220
daxp-ChenSanLiang-ChenSanLiangPaTang.xml,dan,xipi,manban,x,最可恨鸨儿叫我接客人。,229,252,4343543142,最可恨,229,233,鸨儿,235,237.75,叫我接客人。,238,252
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,s,春秋亭外风雨暴，,2,14.75,1124134,春秋,2,5.5,亭外,7,9.25,风雨暴，,10,14.75
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,x,何处悲声破寂寥。,15,25.25,2311442,何处,15,17.25,悲声,18,19.75,破寂寥。,20,25.25
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,s,在隔帘只见这一花轿，,27,36.75,422344414,在隔帘,27,29.25,只见这,30,31.75,一花轿，,32,36.75
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,x,想必是新婚渡鹊桥，,37,47.25,34411442,想必是,37,39.5,新婚,40,41.75,渡鹊桥，,42,47.25
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,s,吉日良辰当欢笑，,49,58.75,2422114,吉日,49,51.25,良辰,52,53.25,当欢笑，,54,58.75
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,x,为何鲛珠化泪抛？,59,72.75,2211441,为何,59,61.75,鲛珠,62,64.25,化泪抛？,66,72.75
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,erliu,s,此时却又明白了，,75,84.25,3244223,此时,75,77.25,却又,78,79.75,明白了，,80,84.25
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,世上何尝尽富豪，,84.5,89,4422442,世上,84.5,85.5,何尝,86,86.5,尽富豪，,87.5,89
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,亦有饥寒悲怀抱，,90.5,97,4312124,亦有,90.5,91.5,饥寒,92,93.75,悲怀抱，,94,97
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,也有失意痛哭嚎啕，,97.5,103,33144122,也有,97.5,98.5,失意,99,100.75,痛哭嚎啕，,101,103
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,轿内的人儿弹别调，,103.5,108,44525424,轿内的,103.5,104.5,人儿,105,105.75,弹别调，,106.5,108
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,必有隐情在心潮。,108.5,117,4332412,必有,108.5,109.5,隐情,110,113.5,在心潮。,114,117
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,耳听得悲声惨心中如捣，,131,138.5,3121131123,耳听得,131,133,悲声惨,133.5,135.5,心中如捣，,136,138.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,同遇人为什么这样嚎啕？,139.5,147.5,2424254422,同遇人,139.5,141.5,为什么,142.5,144.5,这样嚎啕？,145,147.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,莫不是夫郎丑难谐女貌？,148.5,156,4241232234,莫不是,148.5,150.5,夫郎丑,151.5,153.5,难谐女貌？,154,156
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,莫不是强婚配鸦占鸾巢？,157,166,4242141422,莫不是,157,159,强婚配,160,163.5,鸦占鸾巢？,164,166
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,叫梅香你把那好言相告，,166.5,174.5,4213343214,叫梅香,166.5,168,你把那,169.5,171.5,好言相告，,172,174.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,问那厢因何故痛哭无聊。,175,184,4411244122,问那厢,175,176.5,因何故,177,180,痛哭无聊。,181,184
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,听薛良一语来相告，,200,207.5,11243214,听薛良,200,202.5,一语,203.5,204.5,来相告，,205,207.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,满腹骄矜顿雪潇，,208,212,3411431,满腹,208,208.5,骄矜,209,209.75,顿雪潇，,210.5,212
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,人情冷暖凭天造，,213.5,218,2233214,人情,213.5,214.5,冷暖,215,216,凭天造，,216.5,218
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,谁能移动他半分毫。,218.5,224,22241412,谁能,218.5,219.5,移动他,220,221.75,半分毫。,222,224
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,我在不足他正少，,225.5,230.5,3442143,我在,225.5,226.5,不足,227,227.5,他正少，,228.5,230.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,他为饥寒我为娇。,231,235,1412341,他为,231,231.5,饥寒,232,232.5,我为娇。,233.5,235
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,分我一枝珊瑚宝，,236.5,241.5,1341123,分我,236.5,237.5,一枝,238,238.5,珊瑚宝，,239.5,241.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,安他半世凤凰巢。,242,246,1144422,安他,242,242.5,半世,243,243.5,凤凰巢。,244.5,246
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,忙把梅香低声儿叫，,246.5,267,23211154,忙把,246.5,247.5,梅香,248,251.5,低声儿叫，,252,267
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,莫把姓名你信口晓，,276.5,285,43423433,莫把,276.5,277.5,姓名,278,280,你信口晓，,281,285
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,这都是神话凭空造，,297,304.5,41424214,这都是,297,299.5,神话,300.5,301.5,凭空造，,302,304.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,自把珠玉夸富豪，,305,309.5,4314142,自把,305,305.75,珠玉,306,306.5,夸富豪，,307.5,309.5
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,麟儿那有神送到，,310.5,315.75,2543244,麟儿,310.5,311.5,那有,312,313,神送到，,313.5,315.75
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,积德才生玉树苗，,316,320,1221442,积德,316,316.75,才生,317,317.5,玉树苗，,318.5,320
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,s,小小囊儿何足道，,321.5,327,3325224,小小,321.5,322.5,囊儿,323,324.5,何足道，,325,327
daxp-ChunQiuTing-SuoLinNang.xml,dan,xipi,liushui,x,救她饥渴胜琼瑶。,327.5,337,4113422,救她,327.5,328.5,饥渴,329,331.5,胜琼瑶。,333,337
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,当日里好风光忽觉转变，,34,60,1433111234,当日里,34,38.5,好风光,40,43.5,忽觉转变，,48,60
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,霎时间日色淡似坠西山。,86,108,4214444411,霎时间,86,90.5,日色淡,92,95.5,似坠西山。,96,108
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,在轿中只觉得天昏地暗。,138,156.5,4413221144,在轿中,138,142.5,只觉得,144,146.5,天昏地暗。,148,156.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,耳听得风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是大雨倾天。,158,204,3121143112144121214314144311,耳听得,158,162.5,风声断，雨声喧，雷声乱，乐声阑珊，人声呐喊，都道说是,164,187.5,大雨倾天。,188,204
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,那花轿必定是因陋就简，,274,292.5,4144441443,那花轿,274,278.5,必定是,280,282.5,因陋就简，,284,292.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,隔帘儿我也曾侧目偷观。,294,312.5,2253324411,隔帘儿,294,298.5,我也曾,300,303.5,侧目偷观。,304,312.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,虽然是古青庐以朴为俭，,314,332.5,1243123323,虽然是,314,318.5,古青庐,320,322.5,以朴为俭，,324,332.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,哪有这短花帘，旧花幔，参差流苏，残破不全。,334,364,33431241411212442,哪有这,334,338.5,短花帘，旧花幔，参差流苏，,340,351.5,残破不全。,352,364
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,轿中人必定有一腔幽怨，,430,451,4124434114,轿中人,430,434.5,必定有,436,438.5,一腔幽怨，,440,451
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,她泪自弹、声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，好不惨然。,451.5,485,1442144441224121242123432,她泪自弹、,451.5,454,声续断、似杜鹃、啼别院、巴峡哀猿动人心弦，,456,475.5,好不惨然。,476,485
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,于归日理应当喜形于面，,486,508.5,2143113224,于归日,486,490.5,理应当,492,495.5,喜形于面，,500,508.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,为什么悲切切哭得可怜。,510,532,4251441232,为什么,510,514.5,悲切切,516,519.5,哭得可怜。,520,532
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,那时节奴妆奁不下百万，,554,572.5,4222122434,那时节,554,558.5,奴妆奁,560,562.5,不下百万，,564,572.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,怎奈我在轿中赤手空拳。,574,596,3434414312,怎奈我,574,578.5,在轿中,580,583.5,赤手空拳。,584,596
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,s,急切里想起了锁麟囊一（呀）件，,626,644.5,24333332224,急切里,626,630.5,想起了,632,634.5,锁麟囊一（呀）件，,636,644.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,yuanban,x,囊虽小却能做续命泉源。,646,668,2134244422,囊虽小,646,650.5,却能做,652,655.5,续命泉源。,656,668
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,liushui,s,有金珠和珍宝光华灿烂，,715,723.5,3112131244,有金珠,715,717,和珍宝,718.5,720.5,光华灿烂，,721,723.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,liushui,x,红珊瑚碧翡翠样样倶全。,724.5,732,2124344442,红珊瑚,724.5,726,碧翡翠,727.5,729.5,样样倶全。,730,732
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,liushui,s,还有那夜明珠粒粒成串，,733.5,741.5,2344214424,还有那,733.5,735,夜明珠,736.5,738.5,粒粒成串，,739,741.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,liushui,x,还有那赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个宝孕光含。,742,769.5,23441431124214413142443412,还有那,742,744,赤金链，紫瑛簪，白玉环，双凤錾，八宝钗钏一个个,746,766.75,宝孕光含。,767,769.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,liushui,s,这囊儿虽非是千古罕见，,770.5,778.5,4221141334,这囊儿,770.5,772.5,虽非是,773.5,775.5,千古罕见，,776,778.5
daxp-DangRiLi-SuoLinNang.xml,dan,xipi,liushui,x,换衣食也够她生活几年。,779,790,4123411232,换衣食,779,781.5,也够她,782,784,生活几年。,786,790
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,s,低头离了洪洞县，,13,19,1223244,低头,13,14,离了,15.5,16.5,洪洞县，,17,19
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,x,将身来在大街前。,20.5,26,3124412,将身,20.5,21.5,来在,22,23,大街前。,24,26
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,s,未曾开言我心好惨，,26.5,32,42123133,未曾,26.5,27.5,开言,28,29,我心好惨，,29.75,32
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,x,过往的君子听我言。,32.5,37,43515132,过往的,32.5,33.75,君子,34,34.5,听我言。,35.5,37
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,s,哪一位去往南京转，,37.5,43,32443214,哪一位,37.5,38.5,去往,39,40,南京转，,41,43
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,x,与我那三郎把信传。,43.5,48,33412342,与我,43.5,44,那三郎,44.75,45.5,把信传。,46.5,48
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,s,就说苏三把命断，,49,52,4111344,就说,49,49.75,苏三,50,50.5,把命断，,51,52
daxp-DiTouLi-NvQiJie.xml,dan,xipi,liushui,x,来生变犬马我当报还。,52.5,61,214333142,来生变,52.5,53.5,犬马我,54,57.5,当报还。,58,61
daxp-DuiLingHua-BiYuZan.xml,dan,xipi,manban,s,对菱花暗地里芳心自转，,0,30.5,4214431143,对菱花,0,4,暗地里,6,9.75,芳心自转，,14,30.5
daxp-DuiLingHua-BiYuZan.xml,dan,xipi,manban,x,听她言不由人喜上眉尖。,31,65.5,1124223421,听她言,31,35,不由人,37,40.75,喜上眉尖。,45,65.5
daxp-DuiLingHua-BiYuZan.xml,dan,xipi,manban,s,果然是成佳偶两心欢恋，,66,102.5,3242133114,果然是,66,70,成佳偶,72,75.75,两心欢恋，,80,102.5
